"DATE","ID","Precipitation"
"11/01/2002",2862,0.01
"11/02/2002",2863,0.00
"11/03/2002",2864,0.00
"11/04/2002",2865,0.06
"11/05/2002",2866,0.00
"11/06/2002",2867,0.88
"11/07/2002",2868,0.00
"11/08/2002",2869,0.00
"11/09/2002",2870,0.00
"11/10/2002",2871,0.00
"11/11/2002",2872,0.05
"11/12/2002",2873,0.69
"11/13/2002",2874,0.58
"11/14/2002",2875,0.00
"11/15/2002",2876,0.00
"11/16/2002",2877,0.46
"11/17/2002",2878,1.25
"11/18/2002",2879,0.20
"11/19/2002",2880,0.00
"11/20/2002",2881,0.00
"11/21/2002",2882,0.00
"11/22/2002",2883,0.56
"11/23/2002",2884,0.00
"11/24/2002",2885,0.00
"11/25/2002",2886,0.04
"11/26/2002",2887,0.01
"11/27/2002",2888,0.21
"11/28/2002",2889,0.00
"11/29/2002",2890,0.00
"11/30/2002",2891,0.00
"12/01/2002",2892,0.00
"12/02/2002",2893,0.00
"12/03/2002",2894,0.00
"12/04/2002",2895,0.00
"12/05/2002",2896,0.07
"12/06/2002",2897,0.02
"12/07/2002",2898,0.00
"12/08/2002",2899,0.00
"12/09/2002",2900,0.00
"12/10/2002",2901,0.00
"12/11/2002",2902,0.22
"12/12/2002",2903,0.52
"12/13/2002",2904,0.03
"12/14/2002",2905,1.99
"12/15/2002",2906,0.00
"12/16/2002",2907,0.12
"12/17/2002",2908,0.00
"12/18/2002",2909,0.00
"12/19/2002",2910,0.00
"12/20/2002",2911,1.11
"12/21/2002",2912,0.00
"12/22/2002",2913,0.00
"12/23/2002",2914,0.00
"12/24/2002",2915,0.00
"12/25/2002",2916,0.66
"12/26/2002",2917,0.03
"12/27/2002",2918,0.00
"12/28/2002",2919,0.00
"12/29/2002",2920,0.00
"12/30/2002",2921,0.00
"12/31/2002",2922,0.03
"01/01/2003",2923,0.38
"01/02/2003",2924,0.10
"01/03/2003",2925,0.37
"01/04/2003",2926,0.61
"01/05/2003",2927,0.00
"01/06/2003",2928,0.03
"01/07/2003",2929,0.00
"01/08/2003",2930,0.00
"01/09/2003",2931,0.07
"01/10/2003",2932,0.05
"01/11/2003",2933,0.00
"01/12/2003",2934,0.00
"01/13/2003",2935,0.00
"01/14/2003",2936,0.00
"01/15/2003",2937,0.00
"01/16/2003",2938,0.00
"01/17/2003",2939,0.00
"01/18/2003",2940,0.00
"01/19/2003",2941,0.00
"01/20/2003",2942,0.00
"01/21/2003",2943,0.00
"01/22/2003",2944,0.00
"01/23/2003",2945,0.00
"01/24/2003",2946,0.00
"01/25/2003",2947,0.00
"01/26/2003",2948,0.00
"01/27/2003",2949,0.00
"01/28/2003",2950,0.00
"01/29/2003",2951,0.00
"01/30/2003",2952,0.00
"01/31/2003",2953,0.00
"02/01/2003",2954,0.08
"02/02/2003",2955,0.48
"02/03/2003",2956,0.00
"02/04/2003",2957,0.15
"02/05/2003",2958,0.00
"02/06/2003",2959,0.00
"02/07/2003",2960,0.27
"02/08/2003",2961,0.00
"02/09/2003",2962,0.00
"02/10/2003",2963,0.02
"02/11/2003",2964,0.00
"02/12/2003",2965,0.01
"02/13/2003",2966,0.00
"02/14/2003",2967,0.00
"02/15/2003",2968,0.00
"02/16/2003",2969,0.00
"02/17/2003",2970,0.26
"02/18/2003",2971,0.13
"02/19/2003",2972,0.00
"02/20/2003",2973,0.00
"02/21/2003",2974,0.00
"02/22/2003",2975,0.69
"02/23/2003",2976,0.51
"02/24/2003",2977,0.00
"02/25/2003",2978,0.00
"02/26/2003",2979,0.00
"02/27/2003",2980,0.00
"02/28/2003",2981,0.00
"03/01/2003",2982,0.00
"03/02/2003",2983,0.85
"03/03/2003",2984,0.00
"03/04/2003",2985,0.00
"03/05/2003",2986,0.16
"03/06/2003",2987,0.11
"03/07/2003",2988,0.00
"03/08/2003",2989,0.00
"03/09/2003",2990,0.01
"03/10/2003",2991,0.00
"03/11/2003",2992,0.00
"03/12/2003",2993,0.00
"03/13/2003",2994,0.17
"03/14/2003",2995,0.00
"03/15/2003",2996,0.00
"03/16/2003",2997,0.00
"03/17/2003",2998,0.00
"03/18/2003",2999,0.00
"03/19/2003",3000,0.00
"03/20/2003",3001,0.05
"03/21/2003",3002,0.36
"03/22/2003",3003,0.00
"03/23/2003",3004,0.00
"03/24/2003",3005,0.00
"03/25/2003",3006,0.00
"03/26/2003",3007,0.04
"03/27/2003",3008,0.10
"03/28/2003",3009,0.00
"03/29/2003",3010,0.42
"03/30/2003",3011,1.43
"03/31/2003",3012,0.01
"04/01/2003",3013,0.01
"04/02/2003",3014,0.11
"04/03/2003",3015,0.03
"04/04/2003",3016,0.28
"04/05/2003",3017,0.17
"04/06/2003",3018,0.00
"04/07/2003",3019,0.00
"04/08/2003",3020,0.04
"04/09/2003",3021,0.09
"04/10/2003",3022,0.00
"04/11/2003",3023,1.25
"04/12/2003",3024,0.45
"04/13/2003",3025,0.00
"04/14/2003",3026,0.00
"04/15/2003",3027,0.00
"04/16/2003",3028,0.00
"04/17/2003",3029,0.00
"04/18/2003",3030,0.00
"04/19/2003",3031,0.00
"04/20/2003",3032,0.00
"04/21/2003",3033,0.04
"04/22/2003",3034,0.53
"04/23/2003",3035,0.00
"04/24/2003",3036,0.02
"04/25/2003",3037,0.00
"04/26/2003",3038,0.80
"04/27/2003",3039,0.00
"04/28/2003",3040,0.00
"04/29/2003",3041,0.00
"04/30/2003",3042,0.00
"05/01/2003",3043,0.09
"05/02/2003",3044,0.00
"05/03/2003",3045,0.03
"05/04/2003",3046,0.00
"05/05/2003",3047,0.00
"05/06/2003",3048,0.02
"05/07/2003",3049,0.00
"05/08/2003",3050,0.12
"05/09/2003",3051,0.04
"05/10/2003",3052,0.00
"05/11/2003",3053,0.07
"05/12/2003",3054,0.11
"05/13/2003",3055,0.03
"05/14/2003",3056,0.04
"05/15/2003",3057,0.00
"05/16/2003",3058,0.00
"05/17/2003",3059,0.00
"05/18/2003",3060,0.00
"05/19/2003",3061,0.00
"05/20/2003",3062,0.00
"05/21/2003",3063,0.09
"05/22/2003",3064,0.04
"05/23/2003",3065,0.16
"05/24/2003",3066,0.28
"05/25/2003",3067,0.12
"05/26/2003",3068,1.24
"05/27/2003",3069,0.00
"05/28/2003",3070,1.47
"05/29/2003",3071,0.00
"05/30/2003",3072,0.01
"05/31/2003",3073,0.11
"06/01/2003",3074,1.19
"06/02/2003",3075,0.00
"06/03/2003",3076,0.00
"06/04/2003",3077,0.03
"06/05/2003",3078,0.13
"06/06/2003",3079,0.00
"06/07/2003",3080,0.80
"06/08/2003",3081,0.00
"06/09/2003",3082,0.00
"06/10/2003",3083,0.00
"06/11/2003",3084,0.21
"06/12/2003",3085,0.00
"06/13/2003",3086,0.14
"06/14/2003",3087,0.08
"06/15/2003",3088,0.00
"06/16/2003",3089,0.00
"06/17/2003",3090,0.00
"06/18/2003",3091,0.16
"06/19/2003",3092,0.00
"06/20/2003",3093,0.00
"06/21/2003",3094,0.21
"06/22/2003",3095,1.70
"06/23/2003",3096,0.09
"06/24/2003",3097,0.00
"06/25/2003",3098,0.00
"06/26/2003",3099,0.00
"06/27/2003",3100,0.00
"06/28/2003",3101,0.00
"06/29/2003",3102,0.00
"06/30/2003",3103,0.00
"07/01/2003",3104,0.00
"07/02/2003",3105,0.00
"07/03/2003",3106,0.00
"07/04/2003",3107,0.00
"07/05/2003",3108,0.00
"07/06/2003",3109,0.00
"07/07/2003",3110,0.00
"07/08/2003",3111,0.00
"07/09/2003",3112,0.10
"07/10/2003",3113,0.00
"07/11/2003",3114,0.14
"07/12/2003",3115,0.07
"07/13/2003",3116,0.00
"07/14/2003",3117,0.00
"07/15/2003",3118,0.00
"07/16/2003",3119,0.02
"07/17/2003",3120,0.00
"07/18/2003",3121,0.17
"07/19/2003",3122,0.43
"07/20/2003",3123,0.00
"07/21/2003",3124,0.00
"07/22/2003",3125,0.32
"07/23/2003",3126,0.63
"07/24/2003",3127,0.23
"07/25/2003",3128,0.00
"07/26/2003",3129,0.00
"07/27/2003",3130,0.00
"07/28/2003",3131,0.00
"07/29/2003",3132,0.00
"07/30/2003",3133,0.00
"07/31/2003",3134,0.00
"08/01/2003",3135,0.85
"08/02/2003",3136,0.05
"08/03/2003",3137,0.16
"08/04/2003",3138,0.24
"08/05/2003",3139,0.01
"08/06/2003",3140,0.00
"08/07/2003",3141,0.15
"08/08/2003",3142,1.09
"08/09/2003",3143,0.01
"08/10/2003",3144,0.21
"08/11/2003",3145,0.00
"08/12/2003",3146,0.04
"08/13/2003",3147,0.05
"08/14/2003",3148,0.00
"08/15/2003",3149,0.00
"08/16/2003",3150,0.00
"08/17/2003",3151,0.03
"08/18/2003",3152,0.00
"08/19/2003",3153,0.00
"08/20/2003",3154,0.00
"08/21/2003",3155,0.00
"08/22/2003",3156,0.00
"08/23/2003",3157,0.00
"08/24/2003",3158,0.00
"08/25/2003",3159,0.00
"08/26/2003",3160,0.00
"08/27/2003",3161,0.00
"08/28/2003",3162,0.00
"08/29/2003",3163,0.00
"08/30/2003",3164,0.00
"08/31/2003",3165,0.00
"09/01/2003",3166,0.00
"09/02/2003",3167,0.40
"09/03/2003",3168,0.00
"09/04/2003",3169,0.41
"09/05/2003",3170,0.00
"09/06/2003",3171,0.00
"09/07/2003",3172,0.00
"09/08/2003",3173,0.00
"09/09/2003",3174,0.00
"09/10/2003",3175,0.00
"09/11/2003",3176,0.00
"09/12/2003",3177,0.00
"09/13/2003",3178,0.00
"09/14/2003",3179,0.00
"09/15/2003",3180,0.00
"09/16/2003",3181,0.53
"09/17/2003",3182,0.00
"09/18/2003",3183,0.00
"09/19/2003",3184,0.20
"09/20/2003",3185,0.00
"09/21/2003",3186,0.00
"09/22/2003",3187,0.00
"09/23/2003",3188,1.05
"09/24/2003",3189,0.00
"09/25/2003",3190,0.00
"09/26/2003",3191,0.00
"09/27/2003",3192,0.00
"09/28/2003",3193,0.06
"09/29/2003",3194,0.00
"09/30/2003",3195,0.00
"10/01/2003",3196,0.00
"10/02/2003",3197,0.08
"10/03/2003",3198,0.00
"10/04/2003",3199,0.11
"10/05/2003",3200,0.00
"10/06/2003",3201,0.00
"10/07/2003",3202,0.00
"10/08/2003",3203,0.00
"10/09/2003",3204,0.00
"10/10/2003",3205,0.00
"10/11/2003",3206,0.00
"10/12/2003",3207,2.00
"10/13/2003",3208,0.00
"10/14/2003",3209,0.00
"10/15/2003",3210,1.40
"10/16/2003",3211,0.00
"10/17/2003",3212,0.00
"10/18/2003",3213,0.06
"10/19/2003",3214,0.00
"10/20/2003",3215,0.00
"10/21/2003",3216,0.02
"10/22/2003",3217,0.01
"10/23/2003",3218,0.01
"10/24/2003",3219,0.00
"10/25/2003",3220,0.00
"10/26/2003",3221,0.00
"10/27/2003",3222,0.97
"10/28/2003",3223,0.03
"10/29/2003",3224,1.50
"10/30/2003",3225,0.00
"10/31/2003",3226,0.00
"11/01/2003",3227,0.00
"11/02/2003",3228,0.03
"11/03/2003",3229,0.30
"11/04/2003",3230,0.01
"11/05/2003",3231,0.66
"11/06/2003",3232,0.00
"11/07/2003",3233,0.00
"11/08/2003",3234,0.00
"11/09/2003",3235,0.00
"11/10/2003",3236,0.00
"11/11/2003",3237,0.14
"11/12/2003",3238,0.00
"11/13/2003",3239,0.17
"11/14/2003",3240,0.00
"11/15/2003",3241,0.00
"11/16/2003",3242,0.00
"11/17/2003",3243,0.03
"11/18/2003",3244,0.00
"11/19/2003",3245,0.00
"11/20/2003",3246,0.48
"11/21/2003",3247,0.08
"11/22/2003",3248,0.00
"11/23/2003",3249,0.00
"11/24/2003",3250,0.00
"11/25/2003",3251,0.15
"11/26/2003",3252,0.00
"11/27/2003",3253,0.00
"11/28/2003",3254,0.29
"11/29/2003",3255,0.26
"11/30/2003",3256,0.00
"12/01/2003",3257,0.00
"12/02/2003",3258,0.01
"12/03/2003",3259,0.00
"12/04/2003",3260,0.00
"12/05/2003",3261,0.00
"12/06/2003",3262,0.62
"12/07/2003",3263,0.14
"12/08/2003",3264,0.00
"12/09/2003",3265,0.00
"12/10/2003",3266,0.00
"12/11/2003",3267,0.69
"12/12/2003",3268,0.00
"12/13/2003",3269,0.00
"12/14/2003",3270,0.37
"12/15/2003",3271,1.12
"12/16/2003",3272,0.00
"12/17/2003",3273,0.37
"12/18/2003",3274,0.05
"12/19/2003",3275,0.00
"12/20/2003",3276,0.00
"12/21/2003",3277,0.00
"12/22/2003",3278,0.00
"12/23/2003",3279,0.00
"12/24/2003",3280,0.36
"12/25/2003",3281,0.06
"12/26/2003",3282,0.00
"12/27/2003",3283,0.00
"12/28/2003",3284,0.00
"12/29/2003",3285,0.00
"12/30/2003",3286,0.00
"12/31/2003",3287,0.00
"01/01/2004",3288,0.00
"01/02/2004",3289,0.06
"01/03/2004",3290,0.16
"01/04/2004",3291,0.16
"01/05/2004",3292,0.29
"01/06/2004",3293,0.02
"01/07/2004",3294,0.00
"01/08/2004",3295,0.00
"01/09/2004",3296,0.00
"01/10/2004",3297,0.00
"01/11/2004",3298,0.00
"01/12/2004",3299,0.09
"01/13/2004",3300,0.00
"01/14/2004",3301,0.00
"01/15/2004",3302,0.01
"01/16/2004",3303,0.00
"01/17/2004",3304,0.00
"01/18/2004",3305,0.15
"01/19/2004",3306,0.00
"01/20/2004",3307,0.00
"01/21/2004",3308,0.00
"01/22/2004",3309,0.00
"01/23/2004",3310,0.00
"01/24/2004",3311,0.00
"01/25/2004",3312,0.00
"01/26/2004",3313,0.00
"01/27/2004",3314,0.00
"01/28/2004",3315,0.05
"01/29/2004",3316,0.00
"01/30/2004",3317,0.00
"01/31/2004",3318,0.00
"02/01/2004",3319,0.00
"02/02/2004",3320,0.00
"02/03/2004",3321,0.41
"02/04/2004",3322,0.03
"02/05/2004",3323,0.00
"02/06/2004",3324,0.86
"02/07/2004",3325,0.14
"02/08/2004",3326,0.00
"02/09/2004",3327,0.00
"02/10/2004",3328,0.00
"02/11/2004",3329,0.00
"02/12/2004",3330,0.00
"02/13/2004",3331,0.00
"02/14/2004",3332,0.00
"02/15/2004",3333,0.00
"02/16/2004",3334,0.00
"02/17/2004",3335,0.00
"02/18/2004",3336,0.00
"02/19/2004",3337,0.00
"02/20/2004",3338,0.00
"02/21/2004",3339,0.01
"02/22/2004",3340,0.00
"02/23/2004",3341,0.00
"02/24/2004",3342,0.00
"02/25/2004",3343,0.00
"02/26/2004",3344,0.00
"02/27/2004",3345,0.00
"02/28/2004",3346,0.00
"02/29/2004",3347,0.00
"03/01/2004",3348,0.00
"03/02/2004",3349,0.03
"03/03/2004",3350,0.00
"03/04/2004",3351,0.09
"03/05/2004",3352,0.00
"03/06/2004",3353,0.16
"03/07/2004",3354,0.00
"03/08/2004",3355,0.06
"03/09/2004",3356,0.01
"03/10/2004",3357,0.00
"03/11/2004",3358,0.00
"03/12/2004",3359,0.06
"03/13/2004",3360,0.00
"03/14/2004",3361,0.00
"03/15/2004",3362,0.00
"03/16/2004",3363,0.20
"03/17/2004",3364,0.05
"03/18/2004",3365,0.00
"03/19/2004",3366,0.00
"03/20/2004",3367,0.12
"03/21/2004",3368,0.35
"03/22/2004",3369,0.00
"03/23/2004",3370,0.00
"03/24/2004",3371,0.00
"03/25/2004",3372,0.00
"03/26/2004",3373,0.01
"03/27/2004",3374,0.18
"03/28/2004",3375,0.00
"03/29/2004",3376,0.00
"03/30/2004",3377,0.00
"03/31/2004",3378,1.21
"04/01/2004",3379,4.22
"04/02/2004",3380,0.60
"04/03/2004",3381,0.00
"04/04/2004",3382,0.17
"04/05/2004",3383,0.09
"04/06/2004",3384,0.00
"04/07/2004",3385,0.00
"04/08/2004",3386,0.00
"04/09/2004",3387,0.00
"04/10/2004",3388,0.00
"04/11/2004",3389,0.00
"04/12/2004",3390,0.02
"04/13/2004",3391,1.99
"04/14/2004",3392,0.26
"04/15/2004",3393,0.11
"04/16/2004",3394,0.00
"04/17/2004",3395,0.00
"04/18/2004",3396,0.00
"04/19/2004",3397,0.00
"04/20/2004",3398,0.00
"04/21/2004",3399,0.00
"04/22/2004",3400,0.00
"04/23/2004",3401,0.99
"04/24/2004",3402,0.02
"04/25/2004",3403,0.02
"04/26/2004",3404,0.78
"04/27/2004",3405,0.41
"04/28/2004",3406,0.00
"04/29/2004",3407,0.00
"04/30/2004",3408,0.00
"05/01/2004",3409,0.00
"05/02/2004",3410,0.02
"05/03/2004",3411,0.46
"05/04/2004",3412,0.35
"05/05/2004",3413,0.00
"05/06/2004",3414,0.00
"05/07/2004",3415,0.02
"05/08/2004",3416,0.00
"05/09/2004",3417,0.19
"05/10/2004",3418,0.00
"05/11/2004",3419,0.00
"05/12/2004",3420,0.00
"05/13/2004",3421,0.00
"05/14/2004",3422,0.00
"05/15/2004",3423,0.00
"05/16/2004",3424,0.10
"05/17/2004",3425,0.00
"05/18/2004",3426,0.21
"05/19/2004",3427,0.01
"05/20/2004",3428,0.00
"05/21/2004",3429,0.00
"05/22/2004",3430,0.03
"05/23/2004",3431,0.03
"05/24/2004",3432,0.62
"05/25/2004",3433,0.05
"05/26/2004",3434,0.08
"05/27/2004",3435,0.41
"05/28/2004",3436,0.49
"05/29/2004",3437,0.00
"05/30/2004",3438,0.00
"05/31/2004",3439,0.00
"06/01/2004",3440,0.25
"06/02/2004",3441,0.49
"06/03/2004",3442,0.10
"06/04/2004",3443,0.00
"06/05/2004",3444,0.00
"06/06/2004",3445,0.16
"06/07/2004",3446,0.00
"06/08/2004",3447,0.00
"06/09/2004",3448,0.12
"06/10/2004",3449,0.01
"06/11/2004",3450,0.00
"06/12/2004",3451,0.00
"06/13/2004",3452,0.00
"06/14/2004",3453,0.00
"06/15/2004",3454,0.00
"06/16/2004",3455,0.00
"06/17/2004",3456,0.01
"06/18/2004",3457,0.09
"06/19/2004",3458,0.00
"06/20/2004",3459,0.00
"06/21/2004",3460,0.00
"06/22/2004",3461,0.00
"06/23/2004",3462,0.00
"06/24/2004",3463,0.00
"06/25/2004",3464,0.20
"06/26/2004",3465,0.48
"06/27/2004",3466,0.00
"06/28/2004",3467,0.00
"06/29/2004",3468,0.04
"06/30/2004",3469,0.00
"07/01/2004",3470,0.11
"07/02/2004",3471,0.70
"07/03/2004",3472,0.00
"07/04/2004",3473,0.00
"07/05/2004",3474,0.88
"07/06/2004",3475,0.00
"07/07/2004",3476,0.00
"07/08/2004",3477,0.04
"07/09/2004",3478,0.02
"07/10/2004",3479,0.00
"07/11/2004",3480,0.00
"07/12/2004",3481,0.00
"07/13/2004",3482,0.16
"07/14/2004",3483,0.45
"07/15/2004",3484,0.00
"07/16/2004",3485,0.00
"07/17/2004",3486,0.00
"07/18/2004",3487,0.00
"07/19/2004",3488,0.04
"07/20/2004",3489,0.00
"07/21/2004",3490,0.00
"07/22/2004",3491,0.00
"07/23/2004",3492,0.00
"07/24/2004",3493,1.17
"07/25/2004",3494,0.03
"07/26/2004",3495,0.00
"07/27/2004",3496,0.00
"07/28/2004",3497,0.27
"07/29/2004",3498,0.00
"07/30/2004",3499,0.00
"07/31/2004",3500,0.00
"08/01/2004",3501,0.00
"08/02/2004",3502,0.00
"08/03/2004",3503,0.00
"08/04/2004",3504,0.00
"08/05/2004",3505,0.34
"08/06/2004",3506,0.00
"08/07/2004",3507,0.00
"08/08/2004",3508,0.00
"08/09/2004",3509,0.00
"08/10/2004",3510,0.00
"08/11/2004",3511,0.00
"08/12/2004",3512,0.36
"08/13/2004",3513,0.99
"08/14/2004",3514,0.01
"08/15/2004",3515,1.01
"08/16/2004",3516,0.13
"08/17/2004",3517,0.03
"08/18/2004",3518,0.00
"08/19/2004",3519,0.00
"08/20/2004",3520,0.11
"08/21/2004",3521,1.05
"08/22/2004",3522,0.00
"08/23/2004",3523,0.00
"08/24/2004",3524,0.00
"08/25/2004",3525,0.00
"08/26/2004",3526,0.00
"08/27/2004",3527,0.00
"08/28/2004",3528,0.00
"08/29/2004",3529,0.00
"08/30/2004",3530,0.05
"08/31/2004",3531,0.30
"09/01/2004",3532,0.00
"09/02/2004",3533,0.00
"09/03/2004",3534,0.00
"09/04/2004",3535,0.00
"09/05/2004",3536,0.00
"09/06/2004",3537,0.00
"09/07/2004",3538,0.00
"09/08/2004",3539,1.63
"09/09/2004",3540,0.24
"09/10/2004",3541,0.00
"09/11/2004",3542,0.00
"09/12/2004",3543,0.00
"09/13/2004",3544,0.00
"09/14/2004",3545,0.00
"09/15/2004",3546,0.00
"09/16/2004",3547,0.02
"09/17/2004",3548,0.00
"09/18/2004",3549,2.87
"09/19/2004",3550,0.00
"09/20/2004",3551,0.00
"09/21/2004",3552,0.00
"09/22/2004",3553,0.00
"09/23/2004",3554,0.00
"09/24/2004",3555,0.00
"09/25/2004",3556,0.00
"09/26/2004",3557,0.00
"09/27/2004",3558,0.00
"09/28/2004",3559,1.85
"09/29/2004",3560,0.74
"09/30/2004",3561,0.07
"10/01/2004",3562,0.02
"10/02/2004",3563,0.06
"10/03/2004",3564,0.00
"10/04/2004",3565,0.00
"10/05/2004",3566,0.00
"10/06/2004",3567,0.00
"10/07/2004",3568,0.00
"10/08/2004",3569,0.00
"10/09/2004",3570,0.00
"10/10/2004",3571,0.00
"10/11/2004",3572,0.00
"10/12/2004",3573,0.05
"10/13/2004",3574,0.00
"10/14/2004",3575,0.03
"10/15/2004",3576,0.26
"10/16/2004",3577,0.94
"10/17/2004",3578,0.00
"10/18/2004",3579,0.00
"10/19/2004",3580,0.49
"10/20/2004",3581,0.00
"10/21/2004",3582,0.00
"10/22/2004",3583,0.01
"10/23/2004",3584,0.00
"10/24/2004",3585,0.01
"10/25/2004",3586,0.00
"10/26/2004",3587,0.00
"10/27/2004",3588,0.00
"10/28/2004",3589,0.00
"10/29/2004",3590,0.00
"10/30/2004",3591,0.02
"10/31/2004",3592,0.00
"11/01/2004",3593,0.00
"11/02/2004",3594,0.00
"11/03/2004",3595,0.03
"11/04/2004",3596,0.46
"11/05/2004",3597,0.32
"11/06/2004",3598,0.00
"11/07/2004",3599,0.00
"11/08/2004",3600,0.00
"11/09/2004",3601,0.00
"11/10/2004",3602,0.00
"11/11/2004",3603,0.00
"11/12/2004",3604,0.26
"11/13/2004",3605,0.23
"11/14/2004",3606,0.00
"11/15/2004",3607,0.00
"11/16/2004",3608,0.00
"11/17/2004",3609,0.00
"11/18/2004",3610,0.00
"11/19/2004",3611,0.00
"11/20/2004",3612,0.07
"11/21/2004",3613,0.02
"11/22/2004",3614,0.00
"11/23/2004",3615,0.00
"11/24/2004",3616,0.15
"11/25/2004",3617,0.57
"11/26/2004",3618,0.00
"11/27/2004",3619,0.00
"11/28/2004",3620,0.80
"11/29/2004",3621,0.00
"11/30/2004",3622,0.00
"12/01/2004",3623,0.51
"12/02/2004",3624,0.00
"12/03/2004",3625,0.00
"12/04/2004",3626,0.00
"12/05/2004",3627,0.00
"12/06/2004",3628,0.01
"12/07/2004",3629,0.98
"12/08/2004",3630,0.03
"12/09/2004",3631,0.00
"12/10/2004",3632,0.35
"12/11/2004",3633,0.22
"12/12/2004",3634,0.00
"12/13/2004",3635,0.01
"12/14/2004",3636,0.00
"12/15/2004",3637,0.00
"12/16/2004",3638,0.00
"12/17/2004",3639,0.00
"12/18/2004",3640,0.00
"12/19/2004",3641,0.00
"12/20/2004",3642,0.11
"12/21/2004",3643,0.00
"12/22/2004",3644,0.00
"12/23/2004",3645,0.93
"12/24/2004",3646,0.00
"12/25/2004",3647,0.00
"12/26/2004",3648,0.25
"12/27/2004",3649,0.01
"12/28/2004",3650,0.00
"12/29/2004",3651,0.00
"12/30/2004",3652,0.00
"12/31/2004",3653,0.00
"01/01/2005",3654,0.00
"01/02/2005",3655,0.02
"01/03/2005",3656,0.18
"01/04/2005",3657,0.29
"01/05/2005",3658,0.10
"01/06/2005",3659,0.64
"01/07/2005",3660,0.00
"01/08/2005",3661,0.58
"01/09/2005",3662,0.00
"01/10/2005",3663,0.00
"01/11/2005",3664,0.01
"01/12/2005",3665,0.29
"01/13/2005",3666,0.05
"01/14/2005",3667,0.44
"01/15/2005",3668,0.00
"01/16/2005",3669,0.05
"01/17/2005",3670,0.00
"01/18/2005",3671,0.00
"01/19/2005",3672,0.07
"01/20/2005",3673,0.01
"01/21/2005",3674,0.00
"01/22/2005",3675,0.18
"01/23/2005",3676,0.26
"01/24/2005",3677,0.00
"01/25/2005",3678,0.00
"01/26/2005",3679,0.20
"01/27/2005",3680,0.00
"01/28/2005",3681,0.00
"01/29/2005",3682,0.00
"01/30/2005",3683,0.00
"01/31/2005",3684,0.00
"02/01/2005",3685,0.00
"02/02/2005",3686,0.00
"02/03/2005",3687,0.23
"02/04/2005",3688,0.04
"02/05/2005",3689,0.00
"02/06/2005",3690,0.00
"02/07/2005",3691,0.00
"02/08/2005",3692,0.00
"02/09/2005",3693,0.01
"02/10/2005",3694,0.86
"02/11/2005",3695,0.00
"02/12/2005",3696,0.00
"02/13/2005",3697,0.00
"02/14/2005",3698,0.03
"02/15/2005",3699,0.32
"02/16/2005",3700,0.19
"02/17/2005",3701,0.00
"02/18/2005",3702,0.00
"02/19/2005",3703,0.00
"02/20/2005",3704,0.00
"02/21/2005",3705,0.09
"02/22/2005",3706,0.03
"02/23/2005",3707,0.00
"02/24/2005",3708,0.11
"02/25/2005",3709,0.06
"02/26/2005",3710,0.00
"02/27/2005",3711,0.00
"02/28/2005",3712,0.17
"03/01/2005",3713,0.11
"03/02/2005",3714,0.00
"03/03/2005",3715,0.00
"03/04/2005",3716,0.00
"03/05/2005",3717,0.00
"03/06/2005",3718,0.00
"03/07/2005",3719,0.00
"03/08/2005",3720,0.49
"03/09/2005",3721,0.00
"03/10/2005",3722,0.00
"03/11/2005",3723,0.00
"03/12/2005",3724,0.80
"03/13/2005",3725,0.00
"03/14/2005",3726,0.00
"03/15/2005",3727,0.00
"03/16/2005",3728,0.00
"03/17/2005",3729,0.00
"03/18/2005",3730,0.00
"03/19/2005",3731,0.00
"03/20/2005",3732,0.00
"03/21/2005",3733,0.00
"03/22/2005",3734,0.00
"03/23/2005",3735,0.04
"03/24/2005",3736,0.15
"03/25/2005",3737,0.00
"03/26/2005",3738,0.00
"03/27/2005",3739,0.00
"03/28/2005",3740,1.30
"03/29/2005",3741,0.49
"03/30/2005",3742,0.00
"03/31/2005",3743,0.00
"04/01/2005",3744,0.01
"04/02/2005",3745,0.81
"04/03/2005",3746,0.44
"04/04/2005",3747,0.00
"04/05/2005",3748,0.00
"04/06/2005",3749,0.00
"04/07/2005",3750,0.08
"04/08/2005",3751,0.21
"04/09/2005",3752,0.00
"04/10/2005",3753,0.00
"04/11/2005",3754,0.00
"04/12/2005",3755,0.03
"04/13/2005",3756,0.00
"04/14/2005",3757,0.00
"04/15/2005",3758,0.00
"04/16/2005",3759,0.00
"04/17/2005",3760,0.00
"04/18/2005",3761,0.00
"04/19/2005",3762,0.00
"04/20/2005",3763,0.03
"04/21/2005",3764,0.07
"04/22/2005",3765,0.00
"04/23/2005",3766,0.49
"04/24/2005",3767,0.30
"04/25/2005",3768,0.06
"04/26/2005",3769,0.00
"04/27/2005",3770,0.32
"04/28/2005",3771,0.00
"04/29/2005",3772,0.00
"04/30/2005",3773,0.32
"05/01/2005",3774,0.10
"05/02/2005",3775,0.04
"05/03/2005",3776,0.00
"05/04/2005",3777,0.00
"05/05/2005",3778,0.00
"05/06/2005",3779,0.04
"05/07/2005",3780,0.56
"05/08/2005",3781,0.05
"05/09/2005",3782,0.00
"05/10/2005",3783,0.00
"05/11/2005",3784,0.00
"05/12/2005",3785,0.00
"05/13/2005",3786,0.00
"05/14/2005",3787,0.00
"05/15/2005",3788,0.01
"05/16/2005",3789,0.27
"05/17/2005",3790,0.00
"05/18/2005",3791,0.04
"05/19/2005",3792,0.01
"05/20/2005",3793,0.00
